,wins,local,opponent,local_points,opponent_points,duration,date,event,category,round,has_video,url_video
7,1,OLVERA Luz,MENEZES Sarah,100,0,01:12,16 Jun 2017,Grand Prix Cancun 2017,-52 kg,Final,True,https://judobase.ijf.org/#/competition/contest/gp_mex2017_w_0052_0019
8,1,OLVERA Luz,DELGADO Angelica,10,0,02:21,16 Jun 2017,Grand Prix Cancun 2017,-52 kg,Semi-Final,True,https://judobase.ijf.org/#/competition/contest/gp_mex2017_w_0052_0015
9,1,OLVERA Luz,STANGAR Anja,30,0,00:00,16 Jun 2017,Grand Prix Cancun 2017,-52 kg,Quarter-Final,True,https://judobase.ijf.org/#/competition/contest/gp_mex2017_w_0052_0010
10,0,OLVERA Luz,PEREIRA Jessica,0,110,00:00,28 Apr 2017,Panamerican Championships Panama 2017,-52 kg,Final,False,
11,1,OLVERA Luz,GUICA Ecaterina,40,10,03:32,28 Apr 2017,Panamerican Championships Panama 2017,-52 kg,Semi-Final,False,
12,1,OLVERA Luz,HURTADO MUNOZ Melissa,100,0,05:00,28 Apr 2017,Panamerican Championships Panama 2017,-52 kg,Quarter-Final,False,
13,1,OLVERA Luz,GONZALEZ Oritia,130,0,00:00,28 Apr 2017,Panamerican Championships Panama 2017,-52 kg,Round 1,False,
14,0,OLVERA Luz,CHITU Andreea,0,100,03:04,27 May 2016,Masters Guadalajara 2016,-52 kg,Round 2,True,https://judobase.ijf.org/#/competition/contest/masters2016_w_0052_0017
15,0,OLVERA Luz,ROMERO Gretter,0,101,05:00,29 Apr 2016,Panamerican Championships Havana 2016,-52 kg,Repechage,False,
16,0,OLVERA Luz,GUICA Ecaterina,0,100,00:00,29 Apr 2016,Panamerican Championships Havana 2016,-52 kg,Quarter-Final,False,
17,1,OLVERA Luz,QUINTERO Hadhelhayd,101,0,05:00,29 Apr 2016,Panamerican Championships Havana 2016,-52 kg,Round 1,False,
18,0,OLVERA Luz,DELGADO Angelica,0,110,02:27,12 Mar 2016,Panamerican Open Buenos Aires 2016,-52 kg,Bronze,False,
19,1,OLVERA Luz,CARDOZO MADAF Abi betsabe,10,0,05:48,12 Mar 2016,Panamerican Open Buenos Aires 2016,-52 kg,Repechage,False,
20,0,OLVERA Luz,GUICA Ecaterina,0,100,00:00,12 Mar 2016,Panamerican Open Buenos Aires 2016,-52 kg,Quarter-Final,False,
21,1,OLVERA Luz,TROTTER Hannah,0,0,05:00,12 Mar 2016,Panamerican Open Buenos Aires 2016,-52 kg,Round 1,False,
22,0,OLVERA Luz,DELGADO Angelica,0,100,05:00,5 Mar 2016,Panamerican Open Lima 2016,-52 kg,Round 1,False,
23,1,OLVERA Luz,PIENKOWSKA Karolina,10,0,05:00,27 Feb 2016,European Open Warsaw 2016,-52 kg,Bronze,False,
24,1,OLVERA Luz,STANKEVICH Zhanna,10,0,05:00,27 Feb 2016,European Open Warsaw 2016,-52 kg,Repechage,False,
25,0,OLVERA Luz,ADIYASAMBUU Tsolmon,0,2,05:00,27 Feb 2016,European Open Warsaw 2016,-52 kg,Quarter-Final,False,
26,1,OLVERA Luz,BUIOK Mariia,1,0,05:00,27 Feb 2016,European Open Warsaw 2016,-52 kg,Round 2,False,
27,0,OLVERA Luz,MIRANDA Erika,0,10,01:22,19 Feb 2016,Grand Prix Dusseldorf 2016,-52 kg,Round 2,True,https://judobase.ijf.org/#/competition/contest/gp_ger2016_w_0052_0021
28,1,OLVERA Luz,JOKINEN Jaana,0,0,00:00,19 Feb 2016,Grand Prix Dusseldorf 2016,-52 kg,Round 1,True,https://judobase.ijf.org/#/competition/contest/gp_ger2016_w_0052_0010
29,0,OLVERA Luz,KIM Mi-ri,0,100,02:55,13 Feb 2016,European Open Rome 2016,-52 kg,Repechage,False,
30,0,OLVERA Luz,MA Yingnan,0,100,00:00,13 Feb 2016,European Open Rome 2016,-52 kg,Quarter-Final,False,
31,1,OLVERA Luz,BAJO Laura,101,0,05:00,13 Feb 2016,European Open Rome 2016,-52 kg,Round 2,False,
32,0,OLVERA Luz,ROMERO Gretter,0,100,01:17,22 Jan 2016,Grand Prix Havana 2016,-52 kg,Round 1,True,https://judobase.ijf.org/#/competition/contest/gp_cub2016_w_0052_0008
33,0,OLVERA Luz,NAKAMURA Misato,0,101,00:00,4 Dec 2015,Grand Slam Tokyo 2015,-52 kg,Round 2,True,https://judobase.ijf.org/#/competition/contest/gs_jpn2015_w_0052_0021
34,1,OLVERA Luz,GARCIA Maria,1,0,00:00,4 Dec 2015,Grand Slam Tokyo 2015,-52 kg,Round 1,True,https://judobase.ijf.org/#/competition/contest/gs_jpn2015_w_0052_0010
35,0,OLVERA Luz,JOKINEN Jaana,0,1,05:17,30 Oct 2015,Grand Slam Abu Dhabi 2015,-52 kg,Round 1,True,https://judobase.ijf.org/#/competition/contest/gs_uae2015_w_0052_0002
36,0,OLVERA Luz,KRASNIQI Distria,0,0,05:00,17 Oct 2015,Grand Slam Paris 2015,-52 kg,Round 1,True,https://judobase.ijf.org/#/competition/contest/gs_fra2015_w_0052_0006
37,0,OLVERA Luz,KRASNIQI Distria,0,0,05:00,10 Oct 2015,European Open Lisbon 2015,-52 kg,Round 2,False,
38,1,OLVERA Luz,FERNANDES Joana,100,0,03:13,10 Oct 2015,European Open Lisbon 2015,-52 kg,Round 1,False,
39,0,OLVERA Luz,RIM Song Sim,0,2,05:00,25 Aug 2014,World Championships Chelyabinsk 2014,-52 kg,Round 1,True,https://judobase.ijf.org/#/competition/contest/wc_sen2014_w_0052_0026
40,0,OLVERA Luz,MULLER Marie,0,0,05:00,1 Aug 2014,Panamerican Open Miami 2014,-52 kg,Round 1,False,
41,1,OLVERA Luz,HERNANDEZ Monica,110,1,03:32,26 Jul 2014,Panamerican Open Santiago de Chile 2014,-52 kg,Bronze,False,
42,1,OLVERA Luz,CARDOZO MADAF Abi betsabe,0,0,05:00,26 Jul 2014,Panamerican Open Santiago de Chile 2014,-52 kg,Repechage,False,
43,0,OLVERA Luz,MULLER Marie,1,100,03:48,26 Jul 2014,Panamerican Open Santiago de Chile 2014,-52 kg,Quarter-Final,False,
44,0,OLVERA Luz,VALENTIM Eleudis,0,100,05:00,14 Jun 2014,Panamerican Open San Salvador 2014,-52 kg,Bronze,False,
45,0,OLVERA Luz,DELGADO Angelica,0,0,05:00,14 Jun 2014,Panamerican Open San Salvador 2014,-52 kg,Quarter Final,False,
46,1,OLVERA Luz,PEREIRA Jessica,1,0,05:00,14 Jun 2014,Panamerican Open San Salvador 2014,-52 kg,Repechage,False,
47,1,OLVERA Luz,RIVERA Rebeca,100,0,05:00,14 Jun 2014,Panamerican Open San Salvador 2014,-52 kg,best 16,False,
48,0,OLVERA Luz,COHEN Gili,0,101,03:26,6 Jun 2014,Grand Prix Havana 2014,-52 kg,best 16,True,https://judobase.ijf.org/#/competition/contest/gp_cub2014_w_0052_0024
49,1,OLVERA Luz,PARRA TORRES Lianet,0,0,05:00,6 Jun 2014,Grand Prix Havana 2014,-52 kg,best 32,True,https://judobase.ijf.org/#/competition/contest/gp_cub2014_w_0052_0016
0,0,LOPEZ SHERIFF Estrella,PUPP Reka,0,10,05:00,16 Nov 2018,Grand Prix The Hague 2018,-52 kg,Round 2,True,https://judobase.ijf.org/#/competition/contest/gp_ned2018_w_0052_0023
1,1,LOPEZ SHERIFF Estrella,JIMENEZ Kristine,10,0,05:00,16 Nov 2018,Grand Prix The Hague 2018,-52 kg,Round 1,True,https://judobase.ijf.org/#/competition/contest/gp_ned2018_w_0052_0014
2,1,LOPEZ SHERIFF Estrella,GNETO Astride,100,0,00:27,23 Feb 2018,Grand Slam Dusseldorf 2018,-52 kg,Bronze,True,https://judobase.ijf.org/#/competition/contest/gs_ger2018_w_0052_0033
3,1,LOPEZ SHERIFF Estrella,TSCHOPP Evelyne,100,0,00:38,23 Feb 2018,Grand Slam Dusseldorf 2018,-52 kg,Repechage,True,https://judobase.ijf.org/#/competition/contest/gs_ger2018_w_0052_0029
4,0,LOPEZ SHERIFF Estrella,MIRANDA Erika,0,10,00:44,23 Feb 2018,Grand Slam Dusseldorf 2018,-52 kg,Quarter-Final,True,https://judobase.ijf.org/#/competition/contest/gs_ger2018_w_0052_0025
5,1,LOPEZ SHERIFF Estrella,STANGAR Anja,10,0,00:34,23 Feb 2018,Grand Slam Dusseldorf 2018,-52 kg,Round 2,True,https://judobase.ijf.org/#/competition/contest/gs_ger2018_w_0052_0018
6,1,LOPEZ SHERIFF Estrella,JIMENEZ Kristine,100,0,00:06,23 Feb 2018,Grand Slam Dusseldorf 2018,-52 kg,Round 1,True,https://judobase.ijf.org/#/competition/contest/gs_ger2018_w_0052_0004
7,0,LOPEZ SHERIFF Estrella,TEMELKOVA Betina,0,10,01:13,10 Feb 2018,Grand Slam Paris 2018,-52 kg,Round 1,True,https://judobase.ijf.org/#/competition/contest/gs_fra2018_w_0052_0006
8,0,LOPEZ SHERIFF Estrella,KOSE Mai,0,10,02:23,19 Jan 2018,Grand Prix Tunis 2018,-52 kg,Round 2,True,https://judobase.ijf.org/#/competition/contest/gp_tun2018_w_0052_0024
9,0,LOPEZ SHERIFF Estrella,KRASNIQI Distria,0,110,03:26,17 Nov 2017,Grand Prix The Hague 2017,-52 kg,Final,True,https://judobase.ijf.org/#/competition/contest/gp_ned2017_w_0052_0019
10,1,LOPEZ SHERIFF Estrella,KUTSENKO Aigul,20,10,00:00,17 Nov 2017,Grand Prix The Hague 2017,-52 kg,Semi-Final,True,https://judobase.ijf.org/#/competition/contest/gp_ned2017_w_0052_0015
11,1,LOPEZ SHERIFF Estrella,VAN SNICK Charline,100,10,00:55,17 Nov 2017,Grand Prix The Hague 2017,-52 kg,Quarter-Final,True,https://judobase.ijf.org/#/competition/contest/gp_ned2017_w_0052_0009
12,1,LOPEZ SHERIFF Estrella,THUMM Verena,120,0,00:42,17 Nov 2017,Grand Prix The Hague 2017,-52 kg,Round 1,True,https://judobase.ijf.org/#/competition/contest/gp_ned2017_w_0052_0002
13,0,LOPEZ SHERIFF Estrella,BEZALEL Ariel,0,20,00:00,28 Aug 2017,World Championships Budapest 2017,-52 kg,Round 1,True,https://judobase.ijf.org/#/competition/contest/wc_sen2017_w_0052_0012
14,0,LOPEZ SHERIFF Estrella,VAN SNICK Charline,0,20,03:36,18 Mar 2017,African Open Casablanca 2017,-52 kg,Final,False,
15,1,LOPEZ SHERIFF Estrella,SIKIC Tena,30,0,05:00,18 Mar 2017,African Open Casablanca 2017,-52 kg,Semi-Final,False,
16,1,LOPEZ SHERIFF Estrella,RUBINSTEIN Madelene,110,10,02:39,18 Mar 2017,African Open Casablanca 2017,-52 kg,Quarter-Final,False,
17,1,LOPEZ SHERIFF Estrella,ORSINI Marie,100,0,00:55,18 Mar 2017,African Open Casablanca 2017,-52 kg,Round 1,False,
18,1,LOPEZ SHERIFF Estrella,BLAVIER Myriam,110,0,02:29,4 Mar 2017,European Open Prague 2017,-52 kg,Bronze,False,
19,0,LOPEZ SHERIFF Estrella,SKRYPNIK Darya,0,100,00:00,4 Mar 2017,European Open Prague 2017,-52 kg,Semi-Final,False,
20,1,LOPEZ SHERIFF Estrella,SIKIC Tena,10,0,05:00,4 Mar 2017,European Open Prague 2017,-52 kg,Quarter-Final,False,
21,1,LOPEZ SHERIFF Estrella,RUBINSTEIN Madelene,100,0,01:34,4 Mar 2017,European Open Prague 2017,-52 kg,Round 2,False,
22,1,LOPEZ SHERIFF Estrella,KARASSAIKYZY Kamshat,10,0,05:27,4 Mar 2017,European Open Prague 2017,-52 kg,Round 1,False,
23,0,LOPEZ SHERIFF Estrella,FLORIAN Alexandra-larisa,0,110,02:22,24 Feb 2017,Grand Prix Dusseldorf 2017,-52 kg,Round 2,True,https://judobase.ijf.org/#/competition/contest/gp_ger2017_w_0052_0020
24,0,LOPEZ SHERIFF Estrella,DELGADO Angelica,0,110,01:03,18 Feb 2017,European Open Oberwart 2017,-52 kg,Round 2,True,https://judobase.ijf.org/#/competition/contest/cont_open_aut2017_w_0052_0017
25,1,LOPEZ SHERIFF Estrella,SOUKATE Ikram,10,0,01:23,18 Feb 2017,European Open Oberwart 2017,-52 kg,Round 1,True,https://judobase.ijf.org/#/competition/contest/cont_open_aut2017_w_0052_0002
26,0,LOPEZ SHERIFF Estrella,ROSSO Julia,0,10,00:00,14 Jan 2017,African Open Tunis 2017,-52 kg,Bronze,True,https://judobase.ijf.org/#/competition/contest/cont_open_tun2017_w_0052_0017
27,0,LOPEZ SHERIFF Estrella,BUCHARD Amandine,0,120,03:57,14 Jan 2017,African Open Tunis 2017,-52 kg,Semi-Final,True,https://judobase.ijf.org/#/competition/contest/cont_open_tun2017_w_0052_0016
28,1,LOPEZ SHERIFF Estrella,SOUKATE Ikram,20,0,03:38,14 Jan 2017,African Open Tunis 2017,-52 kg,Quarter-Final,True,https://judobase.ijf.org/#/competition/contest/cont_open_tun2017_w_0052_0012
29,0,LOPEZ SHERIFF Estrella,FLORIAN Alexandra-larisa,0,100,02:40,23 Sep 2016,Grand Prix Zagreb 2016,-52 kg,Round 1,True,https://judobase.ijf.org/#/competition/contest/gp_cro2016_w_0052_0004
30,0,LOPEZ SHERIFF Estrella,LEGENTIL Christianne,0,10,00:00,25 Jun 2016,Grand Prix Budapest 2016,-52 kg,Repechage,True,https://judobase.ijf.org/#/competition/contest/gp_hun2016_w_0052_0013
31,0,LOPEZ SHERIFF Estrella,KELMENDI Majlinda,0,100,00:44,25 Jun 2016,Grand Prix Budapest 2016,-52 kg,Quarter-Final,True,https://judobase.ijf.org/#/competition/contest/gp_hun2016_w_0052_0009
32,1,LOPEZ SHERIFF Estrella,SZABO Katinka,100,0,00:30,25 Jun 2016,Grand Prix Budapest 2016,-52 kg,Round 1,True,https://judobase.ijf.org/#/competition/contest/gp_hun2016_w_0052_0002
33,1,LOPEZ SHERIFF Estrella,BEISCHMIDT Ines,100,0,02:47,4 Jun 2016,European Open Madrid 2016,-52 kg,Bronze,False,
34,1,LOPEZ SHERIFF Estrella,RIBEIRO Ines,12,1,05:00,4 Jun 2016,European Open Madrid 2016,-52 kg,Repechage,False,
35,0,LOPEZ SHERIFF Estrella,WIRTH Sonja,0,1,05:00,4 Jun 2016,European Open Madrid 2016,-52 kg,Quarter-Final,False,
36,1,LOPEZ SHERIFF Estrella,ROSSO Julia,101,0,03:47,4 Jun 2016,European Open Madrid 2016,-52 kg,Round 2,False,
37,1,LOPEZ SHERIFF Estrella,SIKIC Tena,1,0,05:00,4 Jun 2016,European Open Madrid 2016,-52 kg,Round 1,False,
38,0,LOPEZ SHERIFF Estrella,PIDRONI Fabiola,0,0,05:00,13 Feb 2016,European Open Rome 2016,-52 kg,Round 1,False,
39,0,LOPEZ SHERIFF Estrella,KAKKO Katri,0,1,05:14,31 Oct 2015,Continental Cup Malaga 2015,-52 kg,Final,False,
40,1,LOPEZ SHERIFF Estrella,THUMM Verena,100,10,01:10,31 Oct 2015,Continental Cup Malaga 2015,-52 kg,Semi-Final,False,
41,1,LOPEZ SHERIFF Estrella,ZAPPA Lucilla,1,0,05:00,31 Oct 2015,Continental Cup Malaga 2015,-52 kg,Quarter-Final,False,
42,1,LOPEZ SHERIFF Estrella,RIBEIRO Ines,10,2,05:00,31 Oct 2015,Continental Cup Malaga 2015,-52 kg,Round 1,False,
43,0,LOPEZ SHERIFF Estrella,PIENKOWSKA Karolina,0,100,03:44,10 Oct 2015,European Open Lisbon 2015,-52 kg,Round 1,False,
44,0,LOPEZ SHERIFF Estrella,ROSSO Julia,1,100,00:00,14 Mar 2015,African Open Casablanca 2015,-52 kg,Round 1,True,https://judobase.ijf.org/#/competition/contest/cont_open_mar2015_w_0052_0014
45,0,LOPEZ SHERIFF Estrella,SOUSA Ana,1,102,05:00,8 Jun 2013,European Open Lisbon 2013,-52 kg,best 32,False,
0,0,KUZNETSOVA Alesya,TEMELKOVA Betina,0,100,03:32,9 Nov 2018,Grand Prix Tashkent 2018,-52 kg,Round 2,True,https://judobase.ijf.org/#/competition/contest/gp_uzb2018_w_0052_0020
1,1,KUZNETSOVA Alesya,BAJO Laura,100,0,01:33,9 Nov 2018,Grand Prix Tashkent 2018,-52 kg,Round 1,True,https://judobase.ijf.org/#/competition/contest/gp_uzb2018_w_0052_0008
2,0,KUZNETSOVA Alesya,RAMOS Joana,0,10,04:22,12 Oct 2018,Grand Prix Cancun 2018,-52 kg,Repechage,True,https://judobase.ijf.org/#/competition/contest/gp_mex2018_w_0052_0029
3,0,KUZNETSOVA Alesya,PERENC Agata,0,100,05:09,12 Oct 2018,Grand Prix Cancun 2018,-52 kg,Quarter-Final,True,https://judobase.ijf.org/#/competition/contest/gp_mex2018_w_0052_0026
4,1,KUZNETSOVA Alesya,COHEN Gili,100,0,05:32,12 Oct 2018,Grand Prix Cancun 2018,-52 kg,Round 2,True,https://judobase.ijf.org/#/competition/contest/gp_mex2018_w_0052_0019
5,1,KUZNETSOVA Alesya,OLVERA Pilar,100,0,02:01,12 Oct 2018,Grand Prix Cancun 2018,-52 kg,Round 1,True,https://judobase.ijf.org/#/competition/contest/gp_mex2018_w_0052_0006
6,0,KUZNETSOVA Alesya,PIENKOWSKA Karolina,0,10,00:00,10 Aug 2018,Grand Prix Budapest 2018,-52 kg,Round 1,True,https://judobase.ijf.org/#/competition/contest/gp_hun2018_w_0052_0014
7,1,KUZNETSOVA Alesya,HOGREFE ACEA Sofia,10,0,06:49,2 Jun 2018,European Open Madrid 2018,-52 kg,Bronze,False,
8,0,KUZNETSOVA Alesya,ESTEO LINNE Nina Estefania,0,10,05:00,2 Jun 2018,European Open Madrid 2018,-52 kg,Semi-Final,False,
9,1,KUZNETSOVA Alesya,KEMMINK Julie,110,0,01:55,2 Jun 2018,European Open Madrid 2018,-52 kg,Quarter-Final,False,
10,1,KUZNETSOVA Alesya,ESTEVE Irene,100,0,02:01,2 Jun 2018,European Open Madrid 2018,-52 kg,Round 2,False,
11,0,KUZNETSOVA Alesya,MIRANDA Erika,10,20,00:19,20 May 2017,Grand Slam Ekaterinburg 2017,-52 kg,Final,True,https://judobase.ijf.org/#/competition/contest/gs_rus2017_w_0052_0035
12,1,KUZNETSOVA Alesya,BUCHARD Amandine,10,0,03:25,20 May 2017,Grand Slam Ekaterinburg 2017,-52 kg,Semi-Final,True,https://judobase.ijf.org/#/competition/contest/gs_rus2017_w_0052_0031
13,1,KUZNETSOVA Alesya,COHEN Gili,100,0,02:22,20 May 2017,Grand Slam Ekaterinburg 2017,-52 kg,Quarter-Final,True,https://judobase.ijf.org/#/competition/contest/gs_rus2017_w_0052_0025
14,1,KUZNETSOVA Alesya,GNETO Astride,100,0,01:50,20 May 2017,Grand Slam Ekaterinburg 2017,-52 kg,Round 2,True,https://judobase.ijf.org/#/competition/contest/gs_rus2017_w_0052_0018
15,0,KUZNETSOVA Alesya,KELMENDI Majlinda,0,110,00:49,20 Apr 2017,European Championships Warsaw 2017,-52 kg,Final,False,
16,1,KUZNETSOVA Alesya,GIUFFRIDA Odette,20,0,00:00,20 Apr 2017,European Championships Warsaw 2017,-52 kg,Semi-Final,False,
17,1,KUZNETSOVA Alesya,COHEN Gili,100,0,01:01,20 Apr 2017,European Championships Warsaw 2017,-52 kg,Quarter-Final,False,
18,1,KUZNETSOVA Alesya,EDWARDS Kelly,100,0,01:57,20 Apr 2017,European Championships Warsaw 2017,-52 kg,Round 2,False,
19,1,KUZNETSOVA Alesya,SIKIC Tena,110,0,01:17,20 Apr 2017,European Championships Warsaw 2017,-52 kg,Round 1,False,
20,0,KUZNETSOVA Alesya,SHISHIME Ai,0,100,03:41,24 Feb 2017,Grand Prix Dusseldorf 2017,-52 kg,Round 2,True,https://judobase.ijf.org/#/competition/contest/gp_ger2017_w_0052_0017
21,0,KUZNETSOVA Alesya,PODRYADOVA Alexandra,0,0,05:00,24 Aug 2015,World Championships Astana 2015,-48 kg,Round 2,True,https://judobase.ijf.org/#/competition/contest/wc_sen2015_w_0048_0036
22,1,KUZNETSOVA Alesya,KOMOVA Nataliya,101,10,00:00,18 Jul 2015,Grand Slam Tyumen 2015,-48 kg,Bronze,True,https://judobase.ijf.org/#/competition/contest/gs_rus2015_w_0048_0018
23,1,KUZNETSOVA Alesya,RISHONY Shira,10,0,05:00,18 Jul 2015,Grand Slam Tyumen 2015,-48 kg,Repechage,True,https://judobase.ijf.org/#/competition/contest/gs_rus2015_w_0048_0014
24,0,KUZNETSOVA Alesya,FIGUEROA Julia,0,0,05:00,18 Jul 2015,Grand Slam Tyumen 2015,-48 kg,Quarter-Final,True,https://judobase.ijf.org/#/competition/contest/gs_rus2015_w_0048_0012
25,1,KUZNETSOVA Alesya,GANBAATAR Narantsetseg,100,0,02:33,18 Jul 2015,Grand Slam Tyumen 2015,-48 kg,Round 1,True,https://judobase.ijf.org/#/competition/contest/gs_rus2015_w_0048_0008
26,0,KUZNETSOVA Alesya,PARETO Paula,0,0,05:00,7 Mar 2015,Panamerican Open Santiago del Chile 2015,-48 kg,Final,True,https://judobase.ijf.org/#/competition/contest/cont_open_chi2015_w_0048_0019
27,1,KUZNETSOVA Alesya,RENICKS Kimberley,100,0,01:36,7 Mar 2015,Panamerican Open Santiago del Chile 2015,-48 kg,Semi-Final,False,
28,1,KUZNETSOVA Alesya,ARRILLAGA Aiora,110,0,03:24,7 Mar 2015,Panamerican Open Santiago del Chile 2015,-48 kg,Quarter-Final,True,https://judobase.ijf.org/#/competition/contest/cont_open_chi2015_w_0048_0011
29,0,KUZNETSOVA Alesya,PARETO Paula,0,0,05:00,5 Dec 2014,Grand Slam Tokyo 2014,-48 kg,Bronze,True,https://judobase.ijf.org/#/competition/contest/gs_jpn2014_w_0048_0034
30,0,KUZNETSOVA Alesya,ASAMI Haruna,0,100,05:00,5 Dec 2014,Grand Slam Tokyo 2014,-48 kg,Semi-Final,True,https://judobase.ijf.org/#/competition/contest/gs_jpn2014_w_0048_0031
31,1,KUZNETSOVA Alesya,MENEZES Sarah,100,0,02:27,5 Dec 2014,Grand Slam Tokyo 2014,-48 kg,Quarter-Final,True,https://judobase.ijf.org/#/competition/contest/gs_jpn2014_w_0048_0025
32,1,KUZNETSOVA Alesya,VAN SNICK Charline,0,0,06:21,5 Dec 2014,Grand Slam Tokyo 2014,-48 kg,Round 2,True,https://judobase.ijf.org/#/competition/contest/gs_jpn2014_w_0048_0018
33,0,KUZNETSOVA Alesya,KIM Sol mi,0,100,00:47,19 Nov 2014,Grand Prix Qingdao 2014,-48 kg,Bronze,True,https://judobase.ijf.org/#/competition/contest/gp_chn2014_w_0048_0018
34,0,KUZNETSOVA Alesya,PARETO Paula,0,0,05:00,19 Nov 2014,Grand Prix Qingdao 2014,-48 kg,Semi-Final,True,https://judobase.ijf.org/#/competition/contest/gp_chn2014_w_0048_0015
35,1,KUZNETSOVA Alesya,FIGUEROA Julia,100,0,02:47,19 Nov 2014,Grand Prix Qingdao 2014,-48 kg,Quarter-Final,True,https://judobase.ijf.org/#/competition/contest/gp_chn2014_w_0048_0010
36,1,KUZNETSOVA Alesya,RAYNER Chloe,100,0,00:00,19 Nov 2014,Grand Prix Qingdao 2014,-48 kg,Round 1,True,https://judobase.ijf.org/#/competition/contest/gp_chn2014_w_0048_0003
37,0,KUZNETSOVA Alesya,DUMITRU Violeta,0,10,08:10,31 Oct 2014,Grand Slam Abu Dhabi 2014,-48 kg,Round 2,True,https://judobase.ijf.org/#/competition/contest/gs_uae2014_w_0048_0022
38,0,KUZNETSOVA Alesya,BUCHARD Amandine,0,1,05:00,25 Aug 2014,World Championships Chelyabinsk 2014,-48 kg,Bronze,True,https://judobase.ijf.org/#/competition/contest/wc_sen2014_w_0048_0065
39,1,KUZNETSOVA Alesya,CSERNOVICZKI Eva,100,0,02:00,25 Aug 2014,World Championships Chelyabinsk 2014,-48 kg,Repechage,True,https://judobase.ijf.org/#/competition/contest/wc_sen2014_w_0048_0061
40,0,KUZNETSOVA Alesya,KONDO Ami,0,100,00:00,25 Aug 2014,World Championships Chelyabinsk 2014,-48 kg,Quarter-Final,True,https://judobase.ijf.org/#/competition/contest/wc_sen2014_w_0048_0057
41,1,KUZNETSOVA Alesya,FIGUEROA Julia,11,10,05:00,25 Aug 2014,World Championships Chelyabinsk 2014,-48 kg,Round 3,True,https://judobase.ijf.org/#/competition/contest/wc_sen2014_w_0048_0050
42,1,KUZNETSOVA Alesya,SAIDI Sabrina,100,0,01:38,25 Aug 2014,World Championships Chelyabinsk 2014,-48 kg,Round 2,True,https://judobase.ijf.org/#/competition/contest/wc_sen2014_w_0048_0035
43,1,KUZNETSOVA Alesya,WU Shugen,0,0,05:00,27 Jul 2014,Asian Open Taipei City 2014,-48 kg,Final,False,
44,1,KUZNETSOVA Alesya,ERDENEBAT Bazarragchaa,100,0,06:25,27 Jul 2014,Asian Open Taipei City 2014,-48 kg,Semi-Final,False,
45,1,KUZNETSOVA Alesya,HSU Wan-chu,110,0,01:08,27 Jul 2014,Asian Open Taipei City 2014,-48 kg,Quarter-Final,False,
46,0,KUZNETSOVA Alesya,JIANG Yahong,0,1,05:00,4 Jul 2014,Grand Prix Ulaanbaatar 2014,-48 kg,best 16,True,https://judobase.ijf.org/#/competition/contest/gp_mgl2014_w_0048_0023
47,0,KUZNETSOVA Alesya,LABORDE Maria celia,0,12,05:00,8 Feb 2014,Grand Slam Paris 2014,-48 kg,best 16,True,https://judobase.ijf.org/#/competition/contest/gs_fra2014_w_0048_0024
48,0,KUZNETSOVA Alesya,BUCHARD Amandine,0,0,05:00,22 Nov 2013,Grand Prix Abu Dhabi 2013,-48 kg,Final,False,
49,1,KUZNETSOVA Alesya,RENICKS Kimberley,102,0,05:00,22 Nov 2013,Grand Prix Abu Dhabi 2013,-48 kg,Semi Final,False,
0,0,MOUSSA Meriem,AISSAHINE Faiza,0,100,00:00,17 Nov 2018,African Open Dakar 2018,-52 kg,Bronze,False,
1,1,MOUSSA Meriem,SILVA Djamila,10,0,05:25,17 Nov 2018,African Open Dakar 2018,-52 kg,Repechage,False,
2,0,MOUSSA Meriem,CASTAGNOLA Martina,0,100,05:22,17 Nov 2018,African Open Dakar 2018,-52 kg,Quarter-Final,False,
3,1,MOUSSA Meriem,LEGENTIL Christianne,100,0,05:00,12 Apr 2018,African Championships Tunis 2018,-52 kg,Bronze,False,
4,0,MOUSSA Meriem,AYARI Hela,10,100,03:27,12 Apr 2018,African Championships Tunis 2018,-52 kg,Semi-Final,False,
5,1,MOUSSA Meriem,SILVA Djamila,100,0,05:00,12 Apr 2018,African Championships Tunis 2018,-52 kg,Quarter-Final,False,
6,0,MOUSSA Meriem,BABAMURATOVA Gulbadam,0,110,01:20,9 Mar 2018,Grand Prix Agadir 2018,-52 kg,Round 2,True,https://judobase.ijf.org/#/competition/contest/gp_mar2018_w_0052_0020
7,0,MOUSSA Meriem,SCHNEIDER Miriam,0,100,00:00,3 Mar 2018,European Open Warsaw 2018,-52 kg,Bronze,True,https://judobase.ijf.org/#/competition/contest/cont_open_pol2018_w_0052_0033
8,0,MOUSSA Meriem,BISHRELT Khorloodoi,0,100,00:00,3 Mar 2018,European Open Warsaw 2018,-52 kg,Semi-Final,True,https://judobase.ijf.org/#/competition/contest/cont_open_pol2018_w_0052_0032
9,1,MOUSSA Meriem,CALISKAN Damla,100,0,07:01,3 Mar 2018,European Open Warsaw 2018,-52 kg,Quarter-Final,True,https://judobase.ijf.org/#/competition/contest/cont_open_pol2018_w_0052_0027
10,1,MOUSSA Meriem,YELMURATOVA Nazgul,10,0,05:00,3 Mar 2018,European Open Warsaw 2018,-52 kg,Round 2,True,https://judobase.ijf.org/#/competition/contest/cont_open_pol2018_w_0052_0021
